trajectory_id,x,y,isovist_area,isovist_perimeter
201902181020,6644.2839906393565,416.1770112491008,789993.3280952836,5076.945660309973
201902181020,6705.703476140694,457.36490077258327,801181.782170113,4862.523488775585
201902181020,6719.068210629695,864.0530630769541,1249835.1598498784,9074.719366215542
201902181020,6386.506333328311,925.9006739048976,15456739.5164784,103620.1465694401
201902181020,6461.229050307093,1636.1602207455403,21796279.29872182,47167.50259211847
201902181020,647.839439171705,4993.5142529416125,42040749.858898416,140618.74840976286
201902181020,1875.760081132497,4884.921867678708,160305157.69307745,374502.304419665
201902181200,2591.220178487502,4777.56463389061,188765715.350241,373234.7144869473
201902181200,2345.131705407642,3684.409524168686,72549675.62582795,192090.27789670057
201902181200,1802.3267647342627,3570.151342826539,43579719.27111661,76540.08784175478
201902181200,1905.146187104997,3224.9107135692934,46501044.68815558,131423.48202977603
201902181200,2339.440197713966,2567.536815181688,40262046.056369744,176702.14062878522
201902181200,2354.8366439135125,2521.324494895498,42532630.515827894,152842.7064990216
201902181200,2612.4320757111973,2093.3605467002594,15214228.83159946,97319.94701816054
201902181200,3498.275020423704,1644.0753727004794,2317954.6922430336,19664.32312103906
201902181200,3681.742393312303,1109.8089143201744,11803599.065573558,52316.50134432482
201902181200,3648.310107244074,603.4813781215778,7186944.308724626,65753.96493518293
201902181200,3696.7513138228273,547.5387782927554,11186987.735002153,68026.82642233942
201902181200,4081.946574788148,828.6274978152252,15465742.76497855,105971.49328617644
201902181200,3811.801407823575,1474.536190619823,31173365.188614406,76862.94988116926
201902181200,3811.801407823575,1524.3530431478591,23258964.682731643,76426.66628398298
201902181200,3809.562832662336,1969.5158473321403,66517042.50290314,84795.0084198408
201902181200,3798.38842728142,2058.494883317704,66977438.645925105,100917.62321992208
201902181200,4128.9937610300585,2376.689897810177,10773257.594407352,70925.80989147174
201902181200,4381.809637338562,2254.886965580704,136574791.8209229,93685.56780576671
201902181200,4408.679041949457,1754.1980961786917,45979378.697514944,59311.125039472616
201902181200,4576.285645123508,1541.0428735374128,11169273.10057864,58078.25549653062
201902181200,4816.127628593317,933.7750376378068,7638480.514843583,74018.80916994491
201902181200,4647.237589198062,522.1501735590688,2447299.26077291,16435.437200282486
201902181200,4932.958258744197,534.1857653395183,1863009.2927805646,18272.569036157398
201902181200,5361.627970830005,465.1292854296146,11415798.044909393,75514.48901369821
201902181200,5736.793031658807,342.3689130197829,1590184.0332813482,10601.954243095077
201902181200,5785.526327848827,344.94181935462206,1530576.8214912638,9371.287178356693
201902181200,6110.559918461119,808.9849809258756,3357035.406645789,69107.1538811957
201902181200,5793.913804328927,859.0256006250078,1632950.181079004,39395.332782924575
201902181200,5642.319495700663,1164.4997002798025,7608178.907467546,50675.372336761604
201902181200,5849.147952430814,1161.968817526297,19408205.538525645,59820.12046791107
201902181200,5936.7156761405895,1738.3108719376596,25245132.53573635,45792.87460494351
201902181200,5641.257608515809,1807.2936427558504,1868696.4856871176,14385.518138753405
201902181200,5230.930160287418,1847.664400946899,76407833.27132782,80720.59969073298
